Timestamp,Severity,Prefix,AS Path,Peer ASN,Reasons,Critical Prefix,UK Telecom
2025-04-01T17:31:25.090000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:31:24.090000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:31:24.110000,MEDIUM,193.41.43.0/24,"3170,3356,8220,15608,15608,15608,15608",3170,Excessive AS path prepending detected;Potential route leak: non-tier1 AS3170 announces to tier1 AS3356,No,No
2025-04-01T17:31:24.120000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:31:24.120000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:31:24.100000,LOW,193.41.43.0/24,"24482,8220,15608,15608,15608,15608",24482,Excessive AS path prepending detected,No,No
2025-04-01T17:31:24.110000,LOW,193.41.43.0/24,"24482,8220,15608,15608,15608,15608",24482,Excessive AS path prepending detected,No,No
2025-04-01T17:31:25.100000,LOW,193.41.43.0/24,"24482,8220,15608,15608,15608,15608",24482,Excessive AS path prepending detected,No,No
2025-04-01T17:31:26.100000,LOW,193.41.43.0/24,"207841,137409,8220,15608,15608,15608,15608,15608,15608",207841,Excessive AS path prepending detected,No,No
2025-04-01T17:31:26.100000,LOW,193.41.43.0/24,"207841,137409,8220,15608,15608,15608,15608,15608,15608",207841,Excessive AS path prepending detected,No,No
2025-04-01T17:31:27.090000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:31:26.110000,MEDIUM,193.41.43.0/24,"3170,3356,8220,15608,15608,15608,15608",3170,Excessive AS path prepending detected;Potential route leak: non-tier1 AS3170 announces to tier1 AS3356,No,No
2025-04-01T17:31:28.110000,LOW,193.41.43.0/24,"3257,3356,8220,15608,15608,15608,15608",3257,Excessive AS path prepending detected,No,No
2025-04-01T17:31:32.100000,LOW,193.41.43.0/24,"8218,8220,15608,15608,15608,15608,15608,15608",8218,Excessive AS path prepending detected,No,No
2025-04-01T17:31:32.120000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:31:32.110000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:31:32.110000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:31:32.110000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:31:32.110000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:31:32.110000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:31:32.120000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:31:32.110000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:31:32.110000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:31:32.140000,MEDIUM,193.41.43.0/24,"34927,1299,8220,15608,15608,15608,15608,15608,15608",34927,Excessive AS path prepending detected;Potential route leak: non-tier1 AS34927 announces to tier1 AS1299,No,No
2025-04-01T17:31:33.110000,LOW,193.41.43.0/24,"24482,8220,15608,15608,15608,15608,15608,15608",24482,Excessive AS path prepending detected,No,No
2025-04-01T17:31:37.130000,MEDIUM,193.41.43.0/24,"3170,3356,8220,15608,15608,15608,15608,15608,15608",3170,Excessive AS path prepending detected;Potential route leak: non-tier1 AS3170 announces to tier1 AS3356,No,No
2025-04-01T17:31:37.130000,MEDIUM,193.41.43.0/24,"3170,3356,8220,15608,15608,15608,15608,15608,15608",3170,Excessive AS path prepending detected;Potential route leak: non-tier1 AS3170 announces to tier1 AS3356,No,No
2025-04-01T17:31:38.120000,LOW,193.41.43.0/24,"3257,3356,8220,15608,15608,15608,15608",3257,Excessive AS path prepending detected,No,No
2025-04-01T17:31:38.130000,LOW,193.41.43.0/24,"25160,8220,15608,15608,15608,15608,15608,15608",25160,Excessive AS path prepending detected,No,No
2025-04-01T17:31:43.120000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:31:43.120000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:31:43.120000,LOW,193.41.43.0/24,"207841,137409,8220,15608,15608,15608,15608",207841,Excessive AS path prepending detected,No,No
2025-04-01T17:31:43.120000,LOW,193.41.43.0/24,"207841,137409,8220,15608,15608,15608,15608",207841,Excessive AS path prepending detected,No,No
2025-04-01T17:31:43.100000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:31:43.100000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:31:43.110000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:31:43.110000,LOW,193.41.43.0/24,"8218,8220,15608,15608,15608,15608",8218,Excessive AS path prepending detected,No,No
2025-04-01T17:31:43.110000,LOW,193.41.43.0/24,"8218,8220,15608,15608,15608,15608",8218,Excessive AS path prepending detected,No,No
2025-04-01T17:31:43.130000,MEDIUM,193.41.43.0/24,"3170,3356,8220,15608,15608,15608,15608",3170,Excessive AS path prepending detected;Potential route leak: non-tier1 AS3170 announces to tier1 AS3356,No,No
2025-04-01T17:31:43.130000,MEDIUM,193.41.43.0/24,"3170,3356,8220,15608,15608,15608,15608",3170,Excessive AS path prepending detected;Potential route leak: non-tier1 AS3170 announces to tier1 AS3356,No,No
2025-04-01T17:31:43.120000,LOW,193.41.43.0/24,"8218,8220,15608,15608,15608,15608",8218,Excessive AS path prepending detected,No,No
2025-04-01T17:31:43.120000,LOW,193.41.43.0/24,"8218,8220,15608,15608,15608,15608",8218,Excessive AS path prepending detected,No,No
2025-04-01T17:31:43.130000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:31:43.120000,LOW,193.41.43.0/24,"24482,8220,15608,15608,15608,15608",24482,Excessive AS path prepending detected,No,No
2025-04-01T17:31:46.140000,LOW,193.41.43.0/24,"8896,12552,8220,15608,15608,15608,15608",8896,Excessive AS path prepending detected,No,No
2025-04-01T17:31:49.150000,MEDIUM,193.41.43.0/24,"12969,1299,8220,15608,15608,15608,15608,15608,15608",12969,Excessive AS path prepending detected;Potential route leak: non-tier1 AS12969 announces to tier1 AS1299,No,No
2025-04-01T17:31:54.130000,LOW,193.41.43.0/24,"3257,3356,8220,15608,15608,15608,15608",3257,Excessive AS path prepending detected,No,No
2025-04-01T17:32:00.160000,MEDIUM,193.41.43.0/24,"34927,1299,8220,15608,15608,15608,15608",34927,Excessive AS path prepending detected;Potential route leak: non-tier1 AS34927 announces to tier1 AS1299,No,No
2025-04-01T17:32:00.140000,LOW,193.41.43.0/24,"8220,15608,15608,15608,15608",8220,Excessive AS path prepending detected,No,No
2025-04-01T17:32:00.140000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:32:00.140000,LOW,193.41.43.0/24,"207841,137409,8220,15608,15608,15608,15608",207841,Excessive AS path prepending detected,No,No
2025-04-01T17:32:00.120000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:32:00.150000,LOW,193.41.43.0/24,"3170,8220,15608,15608,15608,15608",3170,Excessive AS path prepending detected,No,No
2025-04-01T17:32:00.130000,LOW,193.41.43.0/24,"24482,8220,15608,15608,15608,15608",24482,Excessive AS path prepending detected,No,No
2025-04-01T17:32:00.140000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:32:07.160000,LOW,193.41.43.0/24,"25160,8220,15608,15608,15608,15608",25160,Excessive AS path prepending detected,No,No
2025-04-01T17:32:09.150000,LOW,193.41.43.0/24,"3257,3356,8220,15608,15608,15608,15608",3257,Excessive AS path prepending detected,No,No
2025-04-01T17:32:16.170000,MEDIUM,193.41.43.0/24,"8896,1299,8220,15608,15608,15608,15608",8896,Excessive AS path prepending detected;Potential route leak: non-tier1 AS8896 announces to tier1 AS1299,No,No
2025-04-01T17:32:19.170000,MEDIUM,193.41.43.0/24,"12969,1299,8220,15608,15608,15608,15608",12969,Excessive AS path prepending detected;Potential route leak: non-tier1 AS12969 announces to tier1 AS1299,No,No
2025-04-01T17:32:22.160000,LOW,193.41.43.0/24,"3257,3356,8220,15608,15608,15608,15608",3257,Excessive AS path prepending detected,No,No
2025-04-01T17:32:23.140000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:32:23.140000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:32:23.170000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:32:24.140000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:32:24.140000,LOW,193.41.43.0/24,"8607,8220,15608,15608,15608,15608",8607,Excessive AS path prepending detected,No,No
2025-04-01T17:32:26.160000,LOW,193.41.43.0/24,"3257,3356,8220,15608,15608,15608,15608",3257,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.170000,LOW,193.41.43.0/24,"24482,8220,15608,15608,15608,15608,15608,15608",24482,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.170000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.180000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.170000,LOW,193.41.43.0/24,"8220,15608,15608,15608,15608,15608,15608",8220,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.170000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.150000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.150000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.170000,LOW,193.41.43.0/24,"207841,137409,8220,15608,15608,15608,15608,15608,15608",207841,Excessive AS path prepending detected,No,No
2025-04-01T17:32:32.180000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.170000,LOW,193.41.43.0/24,"3170,8220,15608,15608,15608,15608,15608,15608",3170,Excessive AS path prepending detected,No,No
2025-04-01T17:32:31.160000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:32:32.170000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:32:32.170000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:32:32.190000,MEDIUM,193.41.43.0/24,"34927,1299,8220,15608,15608,15608,15608,15608,15608",34927,Excessive AS path prepending detected;Potential route leak: non-tier1 AS34927 announces to tier1 AS1299,No,No
2025-04-01T17:32:32.160000,LOW,193.41.43.0/24,"8218,8220,15608,15608,15608,15608,15608,15608",8218,Excessive AS path prepending detected,No,No
2025-04-01T17:32:32.170000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.160000,LOW,193.41.43.0/24,"8218,8220,15608,15608,15608,15608",8218,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.160000,LOW,193.41.43.0/24,"8218,8220,15608,15608,15608,15608",8218,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.160000,LOW,193.41.43.0/24,"8218,8220,15608,15608,15608,15608",8218,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.170000,LOW,193.41.43.0/24,"8218,8220,15608,15608,15608,15608",8218,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.180000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.150000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.150000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.170000,LOW,193.41.43.0/24,"207841,137409,8220,15608,15608,15608,15608",207841,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.170000,LOW,193.41.43.0/24,"207841,137409,8220,15608,15608,15608,15608",207841,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.170000,LOW,193.41.43.0/24,"207841,137409,8220,15608,15608,15608,15608",207841,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.180000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.150000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.180000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:32:39.190000,LOW,193.41.43.0/24,"25160,8220,15608,15608,15608,15608",25160,Excessive AS path prepending detected,No,No
2025-04-01T17:32:41.200000,LOW,193.41.43.0/24,"3257,3356,8220,15608,15608,15608,15608",3257,Excessive AS path prepending detected,No,No
2025-04-01T17:32:46.200000,MEDIUM,193.41.43.0/24,"8896,3356,8220,15608,15608,15608,15608",8896,Excessive AS path prepending detected;Potential route leak: non-tier1 AS8896 announces to tier1 AS3356,No,No
2025-04-01T17:32:49.200000,MEDIUM,193.41.43.0/24,"12969,1299,8220,15608,15608,15608,15608,15608,15608",12969,Excessive AS path prepending detected;Potential route leak: non-tier1 AS12969 announces to tier1 AS1299,No,No
2025-04-01T17:32:54.170000,LOW,193.41.43.0/24,"8607,8220,15608,15608,15608,15608,15608,15608",8607,Excessive AS path prepending detected,No,No
2025-04-01T17:33:00.190000,LOW,193.41.43.0/24,"207841,137409,8220,15608,15608,15608,15608",207841,Excessive AS path prepending detected,No,No
2025-04-01T17:33:00.220000,MEDIUM,193.41.43.0/24,"34927,1299,8220,15608,15608,15608,15608",34927,Excessive AS path prepending detected;Potential route leak: non-tier1 AS34927 announces to tier1 AS1299,No,No
2025-04-01T17:33:00.180000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:33:00.200000,LOW,193.41.43.0/24,"8220,15608,15608,15608,15608",8220,Excessive AS path prepending detected,No,No
2025-04-01T17:33:00.200000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:33:00.190000,LOW,193.41.43.0/24,"24482,8220,15608,15608,15608,15608",24482,Excessive AS path prepending detected,No,No
2025-04-01T17:33:00.190000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:33:00.200000,LOW,193.41.43.0/24,"3170,8220,15608,15608,15608,15608",3170,Excessive AS path prepending detected,No,No
2025-04-01T17:33:05.200000,LOW,193.41.43.0/24,"3257,3356,8220,15608,15608,15608,15608",3257,Excessive AS path prepending detected,No,No
2025-04-01T17:33:05.180000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:33:05.180000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:33:06.180000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:33:05.210000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:33:05.210000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:33:05.180000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:33:05.180000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:33:06.210000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:33:06.180000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:33:07.180000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:33:08.220000,LOW,193.41.43.0/24,"25160,8220,15608,15608,15608,15608",25160,Excessive AS path prepending detected,No,No
2025-04-01T17:33:08.220000000,LOW,193.41.43.0/24,"25160,8220,15608,15608,15608,15608",25160,Excessive AS path prepending detected,No,No
2025-04-01T17:33:07.180000000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:33:06.210000000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:33:06.180000000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:33:06.180000000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:33:05.210000000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:33:05.200000000,LOW,193.41.43.0/24,"3257,3356,8220,15608,15608,15608,15608",3257,Excessive AS path prepending detected,No,No
2025-04-01T17:33:05.180000000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:33:05.180000000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:33:00.220000000,MEDIUM,193.41.43.0/24,"34927,1299,8220,15608,15608,15608,15608",34927,Excessive AS path prepending detected;Potential route leak: non-tier1 AS34927 announces to tier1 AS1299,No,No
2025-04-01T17:33:00.200000000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:33:00.200000000,LOW,193.41.43.0/24,"3170,8220,15608,15608,15608,15608",3170,Excessive AS path prepending detected,No,No
2025-04-01T17:33:00.200000000,LOW,193.41.43.0/24,"8220,15608,15608,15608,15608",8220,Excessive AS path prepending detected,No,No
2025-04-01T17:33:00.190000000,LOW,193.41.43.0/24,"24482,8220,15608,15608,15608,15608",24482,Excessive AS path prepending detected,No,No
2025-04-01T17:33:00.190000000,LOW,193.41.43.0/24,"207841,137409,8220,15608,15608,15608,15608",207841,Excessive AS path prepending detected,No,No
2025-04-01T17:33:00.190000000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:33:00.180000000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:32:54.170000000,LOW,193.41.43.0/24,"8607,8220,15608,15608,15608,15608,15608,15608",8607,Excessive AS path prepending detected,No,No
2025-04-01T17:32:49.200000000,MEDIUM,193.41.43.0/24,"12969,1299,8220,15608,15608,15608,15608,15608,15608",12969,Excessive AS path prepending detected;Potential route leak: non-tier1 AS12969 announces to tier1 AS1299,No,No
2025-04-01T17:32:46.200000000,MEDIUM,193.41.43.0/24,"8896,3356,8220,15608,15608,15608,15608",8896,Excessive AS path prepending detected;Potential route leak: non-tier1 AS8896 announces to tier1 AS3356,No,No
2025-04-01T17:32:41.200000000,LOW,193.41.43.0/24,"3257,3356,8220,15608,15608,15608,15608",3257,Excessive AS path prepending detected,No,No
2025-04-01T17:32:39.190000000,LOW,193.41.43.0/24,"25160,8220,15608,15608,15608,15608",25160,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.180000000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.180000000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.170000000,LOW,193.41.43.0/24,"8218,8220,15608,15608,15608,15608",8218,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.170000000,LOW,193.41.43.0/24,"207841,137409,8220,15608,15608,15608,15608",207841,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.160000000,LOW,193.41.43.0/24,"8218,8220,15608,15608,15608,15608",8218,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.150000000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:32:35.150000000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:32:32.190000000,MEDIUM,193.41.43.0/24,"34927,1299,8220,15608,15608,15608,15608,15608,15608",34927,Excessive AS path prepending detected;Potential route leak: non-tier1 AS34927 announces to tier1 AS1299,No,No
2025-04-01T17:32:32.180000000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:32:32.170000000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:32:32.170000000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:32:32.170000000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:32:32.160000000,LOW,193.41.43.0/24,"8218,8220,15608,15608,15608,15608,15608,15608",8218,Excessive AS path prepending detected,No,No
2025-04-01T17:32:31.160000000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.180000000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.170000000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.170000000,LOW,193.41.43.0/24,"24482,8220,15608,15608,15608,15608,15608,15608",24482,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.170000000,LOW,193.41.43.0/24,"3170,8220,15608,15608,15608,15608,15608,15608",3170,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.170000000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.170000000,LOW,193.41.43.0/24,"8220,15608,15608,15608,15608,15608,15608",8220,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.170000000,LOW,193.41.43.0/24,"207841,137409,8220,15608,15608,15608,15608,15608,15608",207841,Excessive AS path prepending detected,No,No
2025-04-01T17:32:30.150000000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:32:26.160000000,LOW,193.41.43.0/24,"3257,3356,8220,15608,15608,15608,15608",3257,Excessive AS path prepending detected,No,No
2025-04-01T17:32:24.140000000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:32:24.140000000,LOW,193.41.43.0/24,"8607,8220,15608,15608,15608,15608",8607,Excessive AS path prepending detected,No,No
2025-04-01T17:32:23.170000000,LOW,193.41.43.0/24,"13030,8220,15608,15608,15608,15608",13030,Excessive AS path prepending detected,No,No
2025-04-01T17:32:23.140000000,LOW,193.41.43.0/24,"6424,8220,15608,15608,15608,15608",6424,Excessive AS path prepending detected,No,No
2025-04-01T17:32:23.140000000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:32:22.160000000,LOW,193.41.43.0/24,"3257,3356,8220,15608,15608,15608,15608",3257,Excessive AS path prepending detected,No,No
2025-04-01T17:32:19.170000000,MEDIUM,193.41.43.0/24,"12969,1299,8220,15608,15608,15608,15608",12969,Excessive AS path prepending detected;Potential route leak: non-tier1 AS12969 announces to tier1 AS1299,No,No
2025-04-01T17:32:16.170000000,MEDIUM,193.41.43.0/24,"8896,1299,8220,15608,15608,15608,15608",8896,Excessive AS path prepending detected;Potential route leak: non-tier1 AS8896 announces to tier1 AS1299,No,No
2025-04-01T17:32:09.150000000,LOW,193.41.43.0/24,"3257,3356,8220,15608,15608,15608,15608",3257,Excessive AS path prepending detected,No,No
2025-04-01T17:32:07.160000000,LOW,193.41.43.0/24,"25160,8220,15608,15608,15608,15608",25160,Excessive AS path prepending detected,No,No
2025-04-01T17:32:00.160000000,MEDIUM,193.41.43.0/24,"34927,1299,8220,15608,15608,15608,15608",34927,Excessive AS path prepending detected;Potential route leak: non-tier1 AS34927 announces to tier1 AS1299,No,No
2025-04-01T17:32:00.150000000,LOW,193.41.43.0/24,"3170,8220,15608,15608,15608,15608",3170,Excessive AS path prepending detected,No,No
2025-04-01T17:32:00.140000000,LOW,193.41.43.0/24,"1828,8220,15608,15608,15608,15608",1828,Excessive AS path prepending detected,No,No
2025-04-01T17:32:00.140000000,LOW,193.41.43.0/24,"1299,8220,15608,15608,15608,15608",1299,Excessive AS path prepending detected,No,No
2025-04-01T17:32:00.140000000,LOW,193.41.43.0/24,"8220,15608,15608,15608,15608",8220,Excessive AS path prepending detected,No,No
2025-04-01T17:32:00.140000000,LOW,193.41.43.0/24,"207841,137409,8220,15608,15608,15608,15608",207841,Excessive AS path prepending detected,No,No
2025-04-01T17:32:00.130000000,LOW,193.41.43.0/24,"24482,8220,15608,15608,15608,15608",24482,Excessive AS path prepending detected,No,No
2025-04-01T17:32:00.120000000,LOW,193.41.43.0/24,"6908,8220,15608,15608,15608,15608",6908,Excessive AS path prepending detected,No,No
2025-04-01T17:31:54.130000000,LOW,193.41.43.0/24,"3257,3356,8220,15608,15608,15608,15608",3257,Excessive AS path prepending detected,No,No
