timestamp,prefix,peer,peer_asn,path,next_hop,type,origin,aggregator,community,withdrawals,host,id,raw
2025-03-31 16:27:21,2a03:eec0:3212::/48,2001:7f8:4::cb9:1,3257,3257 > 1299 > 22616,"2001:7f8:4::cb9:1,fe80::219:e2ff:feb1:dc8a",UPDATE,IGP,N/A,"[[3257, 8998], [3257, 30457], [3257, 50002], [3257, 51400], [3257, 51401]]",,rrc01.ripe.net,2001:7f8:4::cb9:1-0195ebd94b8a0001,"{""timestamp"": 1743418641.29, ""peer"": ""2001:7f8:4::cb9:1"", ""peer_asn"": ""3257"", ""id"": ""2001:7f8:4::cb9:1-0195ebd94b8a0001"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [3257, 1299, 22616], ""community"": [[3257, 8998], [3257, 30457], [3257, 50002], [3257, 51400], [3257, 51401]], ""origin"": ""IGP"", ""med"": 0, ""announcements"": [{""next_hop"": ""2001:7f8:4::cb9:1,fe80::219:e2ff:feb1:dc8a"", ""prefixes"": [""2a03:eec0:3212::/48""]}], ""withdrawals"": []}"
2025-03-31 16:27:21,45.224.136.0/22,195.66.227.233,207841,207841 > 137409 > 23106 > 23106 > 273350 > 273350 > 273350,195.66.227.233,UPDATE,IGP,N/A,"[[7578, 2], [7578, 1300], [7578, 1310], [7578, 1311]]",,rrc01.ripe.net,195.66.227.233-0195ebd94b8a0002,"{""timestamp"": 1743418641.29, ""peer"": ""195.66.227.233"", ""peer_asn"": ""207841"", ""id"": ""195.66.227.233-0195ebd94b8a0002"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [207841, 137409, 23106, 23106, 273350, 273350, 273350], ""community"": [[7578, 2], [7578, 1300], [7578, 1310], [7578, 1311]], ""origin"": ""IGP"", ""announcements"": [{""next_hop"": ""195.66.227.233"", ""prefixes"": [""45.224.136.0/22""]}], ""withdrawals"": []}"
2025-03-31 16:27:21,N/A,2001:7f8:4::3:2be1:1,207841,,N/A,UPDATE,N/A,N/A,[],2605:9cc0:c1e:0:0:0:0:0/48,rrc01.ripe.net,2001:7f8:4::3:2be1:1-0195ebd94b8a0003,"{""timestamp"": 1743418641.29, ""peer"": ""2001:7f8:4::3:2be1:1"", ""peer_asn"": ""207841"", ""id"": ""2001:7f8:4::3:2be1:1-0195ebd94b8a0003"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [], ""community"": [], ""announcements"": [], ""withdrawals"": [""2605:9cc0:c1e:0:0:0:0:0/48""]}"
2025-03-31 16:27:21,55.89.99.0/24,195.66.224.32,3257,3257 > 3356 > 721 > 721 > 27064 > 367 > 306 > 356,195.66.224.32,UPDATE,IGP,N/A,"[[3257, 8786], [3257, 30042], [3257, 50001], [3257, 53100], [3257, 53101]]",,rrc01.ripe.net,195.66.224.32-0195ebd94b8a0005,"{""timestamp"": 1743418641.29, ""peer"": ""195.66.224.32"", ""peer_asn"": ""3257"", ""id"": ""195.66.224.32-0195ebd94b8a0005"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [3257, 3356, 721, 721, 27064, 367, 306, 356], ""community"": [[3257, 8786], [3257, 30042], [3257, 50001], [3257, 53100], [3257, 53101]], ""origin"": ""IGP"", ""med"": 0, ""announcements"": [{""next_hop"": ""195.66.224.32"", ""prefixes"": [""55.89.99.0/24""]}], ""withdrawals"": []}"
2025-03-31 16:27:21,2a03:eec0:3212::/48,2001:7f8:4::cb9:1,3257,3257 > 1299 > 22616,"2001:7f8:4::cb9:1,fe80::219:e2ff:feb1:dc8a",UPDATE,IGP,N/A,"[[3257, 8992], [3257, 30055], [3257, 50001], [3257, 53900], [3257, 53902]]",,rrc01.ripe.net,2001:7f8:4::cb9:1-0195ebd94b8a0006,"{""timestamp"": 1743418641.29, ""peer"": ""2001:7f8:4::cb9:1"", ""peer_asn"": ""3257"", ""id"": ""2001:7f8:4::cb9:1-0195ebd94b8a0006"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [3257, 1299, 22616], ""community"": [[3257, 8992], [3257, 30055], [3257, 50001], [3257, 53900], [3257, 53902]], ""origin"": ""IGP"", ""med"": 0, ""announcements"": [{""next_hop"": ""2001:7f8:4::cb9:1,fe80::219:e2ff:feb1:dc8a"", ""prefixes"": [""2a03:eec0:3212::/48""]}], ""withdrawals"": []}"
2025-03-31 16:27:21,45.224.136.0/22,195.66.227.233,207841,207841 > 137409 > 21574 > 273350 > 273350 > 273350,195.66.227.233,UPDATE,IGP,N/A,"[[7578, 1], [7578, 1000], [7578, 1010], [7578, 1013]]",,rrc01.ripe.net,195.66.227.233-0195ebd94b8a0007,"{""timestamp"": 1743418641.29, ""peer"": ""195.66.227.233"", ""peer_asn"": ""207841"", ""id"": ""195.66.227.233-0195ebd94b8a0007"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [207841, 137409, 21574, 273350, 273350, 273350], ""community"": [[7578, 1], [7578, 1000], [7578, 1010], [7578, 1013]], ""origin"": ""IGP"", ""announcements"": [{""next_hop"": ""195.66.227.233"", ""prefixes"": [""45.224.136.0/22""]}], ""withdrawals"": []}"
2025-03-31 16:27:21,2605:9cc0:c1e::/48,2001:7f8:4::3:2be1:1,207841,207841 > 137409 > 6461 > 6453 > 16509,"2001:7f8:4::3:2be1:1,fe80::3efd:feff:feee:62ca",UPDATE,IGP,N/A,"[[6461, 1114], [6461, 2503], [6461, 2601], [6461, 2714], [6461, 2829], [6461, 5997], [65500, 1300], [65500, 1303]]",,rrc01.ripe.net,2001:7f8:4::3:2be1:1-0195ebd94b8a0008,"{""timestamp"": 1743418641.29, ""peer"": ""2001:7f8:4::3:2be1:1"", ""peer_asn"": ""207841"", ""id"": ""2001:7f8:4::3:2be1:1-0195ebd94b8a0008"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [207841, 137409, 6461, 6453, 16509], ""community"": [[6461, 1114], [6461, 2503], [6461, 2601], [6461, 2714], [6461, 2829], [6461, 5997], [65500, 1300], [65500, 1303]], ""origin"": ""IGP"", ""announcements"": [{""next_hop"": ""2001:7f8:4::3:2be1:1,fe80::3efd:feff:feee:62ca"", ""prefixes"": [""2605:9cc0:c1e::/48""]}], ""withdrawals"": []}"
2025-03-31 16:27:21,37.9.207.0/24,195.66.224.32,3257,3257 > 6453 > 34984 > 34984 > 34984 > 34984 > 43352,195.66.224.32,UPDATE,IGP,N/A,"[[3257, 8815], [3257, 30113], [3257, 50001], [3257, 53400], [3257, 53401]]",,rrc01.ripe.net,195.66.224.32-0195ebd94b8a0009,"{""timestamp"": 1743418641.29, ""peer"": ""195.66.224.32"", ""peer_asn"": ""3257"", ""id"": ""195.66.224.32-0195ebd94b8a0009"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [3257, 6453, 34984, 34984, 34984, 34984, 43352], ""community"": [[3257, 8815], [3257, 30113], [3257, 50001], [3257, 53400], [3257, 53401]], ""origin"": ""IGP"", ""med"": 0, ""announcements"": [{""next_hop"": ""195.66.224.32"", ""prefixes"": [""37.9.207.0/24""]}], ""withdrawals"": []}"
2025-03-31 16:27:21,2a03:eec0:3212::/48,2001:7f8:4::cb9:1,3257,3257 > 1299 > 22616,"2001:7f8:4::cb9:1,fe80::219:e2ff:feb1:dc8a",UPDATE,IGP,N/A,"[[3257, 8226], [3257, 30052], [3257, 50001], [3257, 54900], [3257, 54901]]",,rrc01.ripe.net,2001:7f8:4::cb9:1-0195ebd94b8a000a,"{""timestamp"": 1743418641.29, ""peer"": ""2001:7f8:4::cb9:1"", ""peer_asn"": ""3257"", ""id"": ""2001:7f8:4::cb9:1-0195ebd94b8a000a"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [3257, 1299, 22616], ""community"": [[3257, 8226], [3257, 30052], [3257, 50001], [3257, 54900], [3257, 54901]], ""origin"": ""IGP"", ""med"": 0, ""announcements"": [{""next_hop"": ""2001:7f8:4::cb9:1,fe80::219:e2ff:feb1:dc8a"", ""prefixes"": [""2a03:eec0:3212::/48""]}], ""withdrawals"": []}"
2025-03-31 16:27:21,45.224.136.0/22,195.66.227.233,207841,207841 > 1031 > 21574 > 273350 > 273350 > 273350,195.66.231.48,UPDATE,IGP,N/A,"[[0, 1239], [0, 2906], [0, 4651], [0, 6939], [0, 7552], [0, 12713], [0, 16265], [0, 20764], [0, 25198], [0, 31042], [0, 35598], [0, 37100], [0, 38158], [0, 45899], [0, 52320], [0, 54825], [0, 55685], [8714, 65010], [8714, 65012]]",,rrc01.ripe.net,195.66.227.233-0195ebd94b8a000b,"{""timestamp"": 1743418641.29, ""peer"": ""195.66.227.233"", ""peer_asn"": ""207841"", ""id"": ""195.66.227.233-0195ebd94b8a000b"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [207841, 1031, 21574, 273350, 273350, 273350], ""community"": [[0, 1239], [0, 2906], [0, 4651], [0, 6939], [0, 7552], [0, 12713], [0, 16265], [0, 20764], [0, 25198], [0, 31042], [0, 35598], [0, 37100], [0, 38158], [0, 45899], [0, 52320], [0, 54825], [0, 55685], [8714, 65010], [8714, 65012]], ""origin"": ""IGP"", ""announcements"": [{""next_hop"": ""195.66.231.48"", ""prefixes"": [""45.224.136.0/22""]}], ""withdrawals"": []}"
2025-03-31 16:27:21,55.89.99.0/24,195.66.224.32,3257,3257 > 3356 > 721 > 721 > 27064 > 367 > 306 > 356,195.66.224.32,UPDATE,IGP,N/A,"[[3257, 8227], [3257, 30141], [3257, 50001], [3257, 54900], [3257, 54901]]",,rrc01.ripe.net,195.66.224.32-0195ebd94b8a000c,"{""timestamp"": 1743418641.29, ""peer"": ""195.66.224.32"", ""peer_asn"": ""3257"", ""id"": ""195.66.224.32-0195ebd94b8a000c"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [3257, 3356, 721, 721, 27064, 367, 306, 356], ""community"": [[3257, 8227], [3257, 30141], [3257, 50001], [3257, 54900], [3257, 54901]], ""origin"": ""IGP"", ""med"": 0, ""announcements"": [{""next_hop"": ""195.66.224.32"", ""prefixes"": [""55.89.99.0/24""]}], ""withdrawals"": []}"
