timestamp,prefix,peer,peer_asn,path,next_hop,type,origin,aggregator,community,withdrawals,host,id,raw
2025-03-31 16:35:18,"2a0a:e5c0:2d::/48, 2a0a:e5c1:300::/40, 2a0a:e5c0:1::/48, 2a0a:e5c0:141::/48, 2a0a:e5c0:143::/48, 2a09:2941::/32, 2a0a:e5c0:2::/48, 2a0a:e5c0:10::/48, 2a0a:e5c0:8::/48, 2a0a:e5c1:600::/40, 2a0a:e5c1:500::/40, 2a0a:e5c0:2e::/48, 2a0a:e5c0:1b::/48",195.66.227.163,1299,1299 > 8220 > 15576 > 209898 > 213081,"2001:7f8:4::513:1,fe80::b602:16ff:fe3b:24aa",UPDATE,IGP,N/A,[],,rrc01.ripe.net,195.66.227.163-0195ebe094b2000b,"{""timestamp"": 1743419118.77, ""peer"": ""195.66.227.163"", ""peer_asn"": ""1299"", ""id"": ""195.66.227.163-0195ebe094b2000b"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [1299, 8220, 15576, 209898, 213081], ""community"": [], ""origin"": ""IGP"", ""announcements"": [{""next_hop"": ""2001:7f8:4::513:1,fe80::b602:16ff:fe3b:24aa"", ""prefixes"": [""2a0a:e5c0:2d::/48"", ""2a0a:e5c1:300::/40"", ""2a0a:e5c0:1::/48"", ""2a0a:e5c0:141::/48"", ""2a0a:e5c0:143::/48"", ""2a09:2941::/32"", ""2a0a:e5c0:2::/48"", ""2a0a:e5c0:10::/48"", ""2a0a:e5c0:8::/48"", ""2a0a:e5c1:600::/40"", ""2a0a:e5c1:500::/40"", ""2a0a:e5c0:2e::/48"", ""2a0a:e5c0:1b::/48""]}], ""withdrawals"": []}"
2025-03-31 16:35:18,"2a0a:e5c1:700::/40, 2a0a:e5c1:100::/40",195.66.227.163,1299,1299 > 8220 > 15576 > 209898 > 213081 > 207996,"2001:7f8:4::513:1,fe80::b602:16ff:fe3b:24aa",UPDATE,IGP,N/A,[],,rrc01.ripe.net,195.66.227.163-0195ebe094b2000e,"{""timestamp"": 1743419118.77, ""peer"": ""195.66.227.163"", ""peer_asn"": ""1299"", ""id"": ""195.66.227.163-0195ebe094b2000e"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [1299, 8220, 15576, 209898, 213081, 207996], ""community"": [], ""origin"": ""IGP"", ""announcements"": [{""next_hop"": ""2001:7f8:4::513:1,fe80::b602:16ff:fe3b:24aa"", ""prefixes"": [""2a0a:e5c1:700::/40"", ""2a0a:e5c1:100::/40""]}], ""withdrawals"": []}"
2025-03-31 16:35:18,"2a0a:e5c1:600::/40, 2a0a:e5c1:500::/40, 2a0a:e5c0:141::/48, 2a0a:e5c0:1::/48, 2a0a:e5c0:2d::/48, 2a0a:e5c0:143::/48, 2a0a:e5c0:1b::/48, 2a09:2941::/32, 2a0a:e5c0:8::/48, 2a0a:e5c0:2::/48, 2a0a:e5c0:2e::/48, 2a0a:e5c0:10::/48, 2a0a:e5c1:300::/40",195.66.227.163,1299,1299 > 8220 > 15576 > 209898 > 213081,"2001:7f8:4::513:1,fe80::b602:16ff:fe3b:24aa",UPDATE,IGP,N/A,[],,rrc01.ripe.net,195.66.227.163-0195ebe094b20013,"{""timestamp"": 1743419118.77, ""peer"": ""195.66.227.163"", ""peer_asn"": ""1299"", ""id"": ""195.66.227.163-0195ebe094b20013"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [1299, 8220, 15576, 209898, 213081], ""community"": [], ""origin"": ""IGP"", ""announcements"": [{""next_hop"": ""2001:7f8:4::513:1,fe80::b602:16ff:fe3b:24aa"", ""prefixes"": [""2a0a:e5c1:600::/40"", ""2a0a:e5c1:500::/40"", ""2a0a:e5c0:141::/48"", ""2a0a:e5c0:1::/48"", ""2a0a:e5c0:2d::/48"", ""2a0a:e5c0:143::/48"", ""2a0a:e5c0:1b::/48"", ""2a09:2941::/32"", ""2a0a:e5c0:8::/48"", ""2a0a:e5c0:2::/48"", ""2a0a:e5c0:2e::/48"", ""2a0a:e5c0:10::/48"", ""2a0a:e5c1:300::/40""]}], ""withdrawals"": []}"
2025-03-31 16:35:18,"2a0a:e5c1:700::/40, 2a0a:e5c1:100::/40",195.66.227.163,1299,1299 > 8220 > 15576 > 209898 > 213081 > 207996,"2001:7f8:4::513:1,fe80::b602:16ff:fe3b:24aa",UPDATE,IGP,N/A,[],,rrc01.ripe.net,195.66.227.163-0195ebe094b20015,"{""timestamp"": 1743419118.77, ""peer"": ""195.66.227.163"", ""peer_asn"": ""1299"", ""id"": ""195.66.227.163-0195ebe094b20015"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [1299, 8220, 15576, 209898, 213081, 207996], ""community"": [], ""origin"": ""IGP"", ""announcements"": [{""next_hop"": ""2001:7f8:4::513:1,fe80::b602:16ff:fe3b:24aa"", ""prefixes"": [""2a0a:e5c1:700::/40"", ""2a0a:e5c1:100::/40""]}], ""withdrawals"": []}"
2025-03-31 16:35:18,2a0e:7f80::/29,2001:7f8:4::3:2be1:1,207841,207841 > 8220 > 208927,"2001:7f8:4::201c:1,fe80::5a56:9fff:feb1:610f",UPDATE,IGP,N/A,"[[0, 8714], [8220, 65000], [8220, 65032], [8220, 65403], [8714, 65010], [8714, 65011], [8714, 65023]]",,rrc01.ripe.net,2001:7f8:4::3:2be1:1-0195ebe0949e0004,"{""timestamp"": 1743419118.75, ""peer"": ""2001:7f8:4::3:2be1:1"", ""peer_asn"": ""207841"", ""id"": ""2001:7f8:4::3:2be1:1-0195ebe0949e0004"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [207841, 8220, 208927], ""community"": [[0, 8714], [8220, 65000], [8220, 65032], [8220, 65403], [8714, 65010], [8714, 65011], [8714, 65023]], ""origin"": ""IGP"", ""announcements"": [{""next_hop"": ""2001:7f8:4::201c:1,fe80::5a56:9fff:feb1:610f"", ""prefixes"": [""2a0e:7f80::/29""]}], ""withdrawals"": []}"
2025-03-31 16:35:18,"2a0a:e5c0:1b::/48, 2a0a:e5c1:600::/40, 2a0a:e5c0:141::/48, 2a09:2941::/32, 2a0a:e5c0:143::/48, 2a0a:e5c1:300::/40, 2a0a:e5c0:2::/48, 2a0a:e5c0:10::/48, 2a0a:e5c0:1::/48, 2a0a:e5c0:8::/48, 2a0a:e5c0:2e::/48, 2a0a:e5c1:500::/40, 2a0a:e5c0:2d::/48",2001:7f8:4::3:2be1:1,207841,207841 > 137409 > 8220 > 15576 > 209898 > 213081,"2001:7f8:4::3:2be1:1,fe80::3efd:feff:feee:62ca",UPDATE,IGP,N/A,"[[7578, 2], [7578, 1300], [7578, 1310], [7578, 1311]]",,rrc01.ripe.net,2001:7f8:4::3:2be1:1-0195ebe0949e0009,"{""timestamp"": 1743419118.75, ""peer"": ""2001:7f8:4::3:2be1:1"", ""peer_asn"": ""207841"", ""id"": ""2001:7f8:4::3:2be1:1-0195ebe0949e0009"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [207841, 137409, 8220, 15576, 209898, 213081], ""community"": [[7578, 2], [7578, 1300], [7578, 1310], [7578, 1311]], ""origin"": ""IGP"", ""announcements"": [{""next_hop"": ""2001:7f8:4::3:2be1:1,fe80::3efd:feff:feee:62ca"", ""prefixes"": [""2a0a:e5c0:1b::/48"", ""2a0a:e5c1:600::/40"", ""2a0a:e5c0:141::/48"", ""2a09:2941::/32"", ""2a0a:e5c0:143::/48"", ""2a0a:e5c1:300::/40"", ""2a0a:e5c0:2::/48"", ""2a0a:e5c0:10::/48"", ""2a0a:e5c0:1::/48"", ""2a0a:e5c0:8::/48"", ""2a0a:e5c0:2e::/48"", ""2a0a:e5c1:500::/40"", ""2a0a:e5c0:2d::/48""]}], ""withdrawals"": []}"
2025-03-31 16:35:18,"2a0a:e5c1:700::/40, 2a0a:e5c1:100::/40",2001:7f8:4::3:2be1:1,207841,207841 > 137409 > 8220 > 15576 > 209898 > 213081 > 207996,"2001:7f8:4::3:2be1:1,fe80::3efd:feff:feee:62ca",UPDATE,IGP,N/A,"[[7578, 2], [7578, 1300], [7578, 1310], [7578, 1311]]",,rrc01.ripe.net,2001:7f8:4::3:2be1:1-0195ebe0949e000a,"{""timestamp"": 1743419118.75, ""peer"": ""2001:7f8:4::3:2be1:1"", ""peer_asn"": ""207841"", ""id"": ""2001:7f8:4::3:2be1:1-0195ebe0949e000a"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [207841, 137409, 8220, 15576, 209898, 213081, 207996], ""community"": [[7578, 2], [7578, 1300], [7578, 1310], [7578, 1311]], ""origin"": ""IGP"", ""announcements"": [{""next_hop"": ""2001:7f8:4::3:2be1:1,fe80::3efd:feff:feee:62ca"", ""prefixes"": [""2a0a:e5c1:700::/40"", ""2a0a:e5c1:100::/40""]}], ""withdrawals"": []}"
2025-03-31 16:35:18,"2a0a:e5c0:1b::/48, 2a0a:e5c1:600::/40, 2a0a:e5c0:141::/48, 2a09:2941::/32, 2a0a:e5c0:143::/48, 2a0a:e5c1:300::/40, 2a0a:e5c0:2::/48, 2a0a:e5c0:10::/48, 2a0a:e5c0:1::/48, 2a0a:e5c0:8::/48, 2a0a:e5c0:2e::/48, 2a0a:e5c1:500::/40, 2a0a:e5c0:2d::/48",2001:7f8:4::3:2be1:1,207841,207841 > 137409 > 8220 > 15576 > 209898 > 213081,"2001:7f8:4::3:2be1:1,fe80::3efd:feff:feee:62ca",UPDATE,IGP,N/A,"[[7578, 1], [7578, 900], [7578, 910], [7578, 911]]",,rrc01.ripe.net,2001:7f8:4::3:2be1:1-0195ebe0949e000c,"{""timestamp"": 1743419118.75, ""peer"": ""2001:7f8:4::3:2be1:1"", ""peer_asn"": ""207841"", ""id"": ""2001:7f8:4::3:2be1:1-0195ebe0949e000c"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [207841, 137409, 8220, 15576, 209898, 213081], ""community"": [[7578, 1], [7578, 900], [7578, 910], [7578, 911]], ""origin"": ""IGP"", ""announcements"": [{""next_hop"": ""2001:7f8:4::3:2be1:1,fe80::3efd:feff:feee:62ca"", ""prefixes"": [""2a0a:e5c0:1b::/48"", ""2a0a:e5c1:600::/40"", ""2a0a:e5c0:141::/48"", ""2a09:2941::/32"", ""2a0a:e5c0:143::/48"", ""2a0a:e5c1:300::/40"", ""2a0a:e5c0:2::/48"", ""2a0a:e5c0:10::/48"", ""2a0a:e5c0:1::/48"", ""2a0a:e5c0:8::/48"", ""2a0a:e5c0:2e::/48"", ""2a0a:e5c1:500::/40"", ""2a0a:e5c0:2d::/48""]}], ""withdrawals"": []}"
2025-03-31 16:35:18,"2a0a:e5c1:700::/40, 2a0a:e5c1:100::/40",2001:7f8:4::3:2be1:1,207841,207841 > 137409 > 8220 > 15576 > 209898 > 213081 > 207996,"2001:7f8:4::3:2be1:1,fe80::3efd:feff:feee:62ca",UPDATE,IGP,N/A,"[[7578, 1], [7578, 900], [7578, 910], [7578, 911]]",,rrc01.ripe.net,2001:7f8:4::3:2be1:1-0195ebe0949e000d,"{""timestamp"": 1743419118.75, ""peer"": ""2001:7f8:4::3:2be1:1"", ""peer_asn"": ""207841"", ""id"": ""2001:7f8:4::3:2be1:1-0195ebe0949e000d"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [207841, 137409, 8220, 15576, 209898, 213081, 207996], ""community"": [[7578, 1], [7578, 900], [7578, 910], [7578, 911]], ""origin"": ""IGP"", ""announcements"": [{""next_hop"": ""2001:7f8:4::3:2be1:1,fe80::3efd:feff:feee:62ca"", ""prefixes"": [""2a0a:e5c1:700::/40"", ""2a0a:e5c1:100::/40""]}], ""withdrawals"": []}"
2025-03-31 16:35:19,2a0e:7f80::/29,2001:7f8:4::b62:1,2914,2914 > 8220 > 208927,"2001:7f8:4::b62:1,fe80::4e6d:58ff:fe02:4ba0",UPDATE,IGP,N/A,"[[2914, 420], [2914, 1203], [2914, 2201], [2914, 3200]]",,rrc01.ripe.net,2001:7f8:4::b62:1-0195ebe098a40006,"{""timestamp"": 1743419119.78, ""peer"": ""2001:7f8:4::b62:1"", ""peer_asn"": ""2914"", ""id"": ""2001:7f8:4::b62:1-0195ebe098a40006"", ""host"": ""rrc01.ripe.net"", ""type"": ""UPDATE"", ""path"": [2914, 8220, 208927], ""community"": [[2914, 420], [2914, 1203], [2914, 2201], [2914, 3200]], ""origin"": ""IGP"", ""med"": 0, ""announcements"": [{""next_hop"": ""2001:7f8:4::b62:1,fe80::4e6d:58ff:fe02:4ba0"", ""prefixes"": [""2a0e:7f80::/29""]}], ""withdrawals"": []}"
